GROUP,RAT,AGE,BLOCK,DAY,TRIAL,TYPE,START,LAT,PATH,CMDS,MNDS,Q1TM,Q2TM,Q3TM,Q4TM,PLTCRS,SPEED,GROUP.RAT,,
RWM16,11,24,Block3,Day05,Trial2,Train,S,18.72,220.37,3773.47,22.6,,,16.62,2.1,1,15.08,RWM16.11,,
RWM16,11,24,Block3,Day05,Trial3,Train,N,31.43,582.56,17064.23,57.65,10.11,7.71,10.11,3.5,1,21.01,RWM16.11,,
RWM16,11,24,Block3,Day06,Trial1,Train,E,31.53,567.45,11422.36,36.26,3.3,16.52,11.71,,1,18.05,RWM16.11,,
RWM16,11,24,Block3,Day06,Trial2,Train,S,14.31,178.97,4536.55,31.72,,,11.21,3.1,1,12.59,RWM16.11,,
RWM16,11,24,Block3,Day06,Trial3,Probe,W,30.13,530.3,15118.57,50.23,0,2.2,14.51,13.41,0,17.66,RWM16.11,,
RWM16,11,24,Block4,Day07,Trial1,Train,S,11.91,191.02,1742.56,14.64,,,11.91,,2,16.17,RWM16.11,,
RWM16,11,24,Block4,Day07,Trial2,Train,W,10.71,158.6,2185.16,20.42,,4.3,6.41,,1,14.95,RWM16.11,,
RWM16,11,24,Block4,Day07,Trial3,Train,E,23.92,494.99,11669.8,48.83,2.2,2.2,7.81,11.71,1,20.78,RWM16.11,,
RWM16,11,24,Block4,Day08,Trial1,Train,N,27.63,600.06,15695.05,56.87,12.31,4.4,6.41,4.5,1,21.8,RWM16.11,,
RWM16,11,24,Block4,Day08,Trial2,Train,S,15.22,257.77,3881.99,25.54,,,11.51,3.7,1,17.05,RWM16.11,,
RWM16,11,24,Block4,Day08,Trial3,Probe,W,29.93,660.58,16158.82,54.04,3.2,1.8,12.51,12.41,1,22.14,RWM16.11,,
RWM16,11,24,Block6,Day09,Trial1,Cue,SW,30.13,471.45,20607.46,68.46,,9.11,15.72,5.31,,15.7,RWM16.11,,
RWM16,11,24,Block6,Day09,Trial2,Cue,SW,9.01,122.81,7478.29,83.09,,1.6,4.8,2.6,,13.78,RWM16.11,,
RWM16,11,24,Block6,Day09,Trial3,Cue,SE,10.81,138.72,9908.85,108.89,,,3.3,7.51,,18.98,RWM16.11,,
RWM16,11,24,Block6,Day09,Trial4,Cue,SE,5.31,82.58,4342.88,90.48,2,0.3,0.3,2.7,,19.64,RWM16.11,,
RWM16,11,24,Block6,Day09,Trial5,Cue,NE,12.81,242.84,4775.16,38.51,0.8,8.71,2.1,1.2,,20.39,RWM16.11,,
RWM16,11,24,Block6,Day09,Trial6,Cue,NW,5.51,72.25,3132.05,72.84,0.8,,4.2,0.5,,23.28,RWM16.11,,
RWM16,12,24,Block1,Day01,Trial1,Train,S,74.97,1429.87,59088.48,78.89,20.52,10.31,16.32,27.83,2,19.1,RWM16.12,,
RWM16,12,24,Block1,Day01,Trial2,Train,N,90.19,1012.95,59273.06,84.19,32.33,14.31,13.21,30.33,0,18.84,RWM16.12,,
RWM16,12,24,Block1,Day01,Trial3,Train,W,41.94,651.78,26911.28,64.23,3.8,5.41,16.92,15.82,1,15.58,RWM16.12,,
RWM16,12,24,Block1,Day02,Trial1,Train,E,90.19,1910.05,72408.13,80.36,30.53,35.34,17.02,7.31,0,21.2,RWM16.12,,
RWM16,12,24,Block1,Day02,Trial2,Train,S,90.19,2096.47,59354.08,65.88,18.92,21.92,30.03,19.32,1,23.27,RWM16.12,,
RWM16,12,24,Block1,Day02,Trial3,Probe,N,30.13,689.25,20588.29,68.4,10.51,4.7,7.71,7.21,1,22.95,RWM16.12,,
RWM16,12,24,Block2,Day03,Trial1,Train,N,36.44,810.03,26141.02,71.82,11.21,6.11,9.51,9.61,1,22.29,RWM16.12,,
RWM16,12,24,Block2,Day03,Trial2,Train,E,20.52,372.92,11227.05,55.86,3.9,12.51,4.1,,1,18.91,RWM16.12,,
RWM16,12,24,Block2,Day03,Trial3,Train,W,9.51,78.57,3217.46,44.69,,,5.21,4.3,1,14.81,RWM16.12,,
RWM16,12,24,Block2,Day04,Trial1,Train,S,8.41,164.35,1476.3,17.58,,,8.41,,2,19.78,RWM16.12,,
RWM16,12,24,Block2,Day04,Trial2,Train,E,28.33,596.8,11395.82,40.27,4.3,9.61,12.61,1.8,1,21.14,RWM16.12,,
RWM16,12,24,Block2,Day04,Trial3,Probe,N,30.13,662.56,16266.75,54.04,8.01,2.3,9.11,10.71,0,22.06,RWM16.12,,
RWM16,12,24,Block3,Day05,Trial1,Train,W,26.53,442.45,11913.91,44.96,0.6,1.3,12.91,11.71,1,16.74,RWM16.12,,
RWM16,12,24,Block3,Day05,Trial2,Train,S,29.83,641.69,13438.36,45.1,4.4,8.61,15.82,1,1,21.58,RWM16.12,,
RWM16,12,24,Block3,Day05,Trial3,Train,N,23.62,451.95,12341.29,52.29,5.21,,10.51,7.91,1,19.21,RWM16.12,,
RWM16,12,24,Block3,Day06,Trial1,Train,E,38.04,637.41,20669.34,54.39,7.21,11.81,14.61,4.4,2,16.8,RWM16.12,,
RWM16,12,24,Block3,Day06,Trial2,Train,S,8.71,115.52,1873.84,21.54,,,8.71,,1,13.42,RWM16.12,,
RWM16,12,24,Block3,Day06,Trial3,Probe,W,30.13,559.66,12509.78,41.56,0,1,18.92,10.21,3,18.64,RWM16.12,,
RWM16,12,24,Block4,Day07,Trial1,Train,S,7.51,88.11,1371.7,18.29,,,7.51,,1,11.89,RWM16.12,,
RWM16,12,24,Block4,Day07,Trial2,Train,W,10.41,177.05,5141.85,49.44,,,5.31,5.11,1,17.17,RWM16.12,,
RWM16,12,24,Block4,Day07,Trial3,Train,E,16.02,255.2,7857.08,49.11,,11.61,4.4,,1,16.03,RWM16.12,,
RWM16,12,24,Block4,Day08,Trial1,Train,N,25.33,378.07,10966.3,43.35,6.61,5.91,11.31,1.5,1,14.99,RWM16.12,,
RWM16,12,24,Block4,Day08,Trial2,Train,S,8.01,97.21,1464.31,18.3,,,8.01,,1,12.29,RWM16.12,,
RWM16,12,24,Block4,Day08,Trial3,Probe,W,30.13,662.06,16919.17,56.21,0.4,,9.41,20.32,0,22.05,RWM16.12,,
RWM16,12,24,Block6,Day09,Trial1,Cue,SW,30.13,390.76,15163.3,55.54,,16.52,13.61,,,16,RWM16.12,,
RWM16,12,24,Block6,Day09,Trial2,Cue,SW,9.11,223.1,8330.11,91.54,,,7.51,1.6,,24.76,RWM16.12,,
RWM16,12,24,Block6,Day09,Trial3,Cue,SE,12.01,221.43,13318.3,110.99,,,6.11,5.91,,18.59,RWM16.12,,
RWM16,12,24,Block6,Day09,Trial4,Cue,SE,11.51,175.4,5209.36,45.3,1.5,6.81,3.2,,,15.37,RWM16.12,,
RWM16,12,24,Block6,Day09,Trial5,Cue,NE,12.51,211.37,3596.1,28.77,,10.61,0.8,1.1,,17.03,RWM16.12,,
RWM16,12,24,Block6,Day09,Trial6,Cue,NW,18.72,301.09,12040.52,64.39,5.11,5.91,7.71,,,16.17,RWM16.12,,
RWM16,13,24,Block1,Day01,Trial1,Train,S,57.16,976.49,27862.94,58.05,5.51,14.71,28.13,8.81,1,24.39,RWM16.13,,
RWM16,13,24,Block1,Day01,Trial2,Train,N,90.19,1877.89,70373.9,78.45,31.53,12.81,27.43,18.42,0,21.03,RWM16.13,,
RWM16,13,24,Block1,Day01,Trial3,Train,W,90.19,1838.71,68966.74,76.54,17.32,5.11,26.83,40.94,1,20.41,RWM16.13,,
RWM16,13,24,Block1,Day02,Trial1,Train,E,15.22,323.44,6803.31,44.76,0.8,6.41,7.51,0.5,1,21.4,RWM16.13,,
RWM16,13,24,Block1,Day02,Trial2,Train,S,90.19,2228.05,64451.08,71.53,26.13,11.21,28.53,24.32,1,24.73,RWM16.13,,
RWM16,13,24,Block1,Day02,Trial3,Probe,N,30.13,528.57,28114.41,93.4,11.61,0.5,1.1,16.92,0,17.6,RWM16.13,,
RWM16,13,24,Block2,Day03,Trial1,Train,N,90.19,1674.53,67778.75,77.28,28.73,23.22,18.12,20.12,0,19.63,RWM16.13,,
RWM16,13,24,Block2,Day03,Trial2,Train,E,17.22,214.74,4396,25.56,,7.01,10.21,,1,12.55,RWM16.13,,
RWM16,13,24,Block2,Day03,Trial3,Train,W,81.28,1363.89,51324.92,63.21,10.51,12.11,28.83,29.83,1,16.8,RWM16.13,,
RWM16,13,24,Block2,Day04,Trial1,Train,S,6.21,79.76,771.23,12.44,,,6.21,,1,13.06,RWM16.13,,
RWM16,13,24,Block2,Day04,Trial2,Train,E,49.65,956.39,25564.32,51.54,6.71,14.41,21.42,7.11,1,19.3,RWM16.13,,
RWM16,13,24,Block2,Day04,Trial3,Probe,N,30.13,656.62,25001.92,83.06,11.41,5.31,4.6,8.81,1,21.87,RWM16.13,,
RWM16,13,24,Block3,Day05,Trial1,Train,W,26.73,481.66,16804.78,62.94,4.5,3.6,4.8,13.81,1,18.09,RWM16.13,,
RWM16,13,24,Block3,Day05,Trial2,Train,S,10.11,141.88,1342.03,13.29,,,10.11,,2,14.17,RWM16.13,,
RWM16,13,24,Block3,Day05,Trial3,Train,N,15.32,279.98,11427.1,74.69,6.31,,4.6,4.4,1,18.4,RWM16.13,,
RWM16,13,24,Block3,Day06,Trial1,Train,E,57.56,1169.96,31378.75,54.57,11.11,23.32,16.52,6.61,1,20.36,RWM16.13,,
RWM16,13,24,Block3,Day06,Trial2,Train,S,50.75,906.81,27426.36,54.1,7.01,5.31,24.72,13.71,1,17.9,RWM16.13,,
RWM16,13,24,Block3,Day06,Trial3,Probe,W,30.13,515.86,8865.52,29.45,0,4.2,21.42,4.5,3,17.18,RWM16.13,,
RWM16,13,24,Block4,Day07,Trial1,Train,S,5.41,68.59,670.18,12.41,,,5.41,,1,12.93,RWM16.13,,
RWM16,13,24,Block4,Day07,Trial2,Train,W,20.22,431.27,10324.04,51.11,3.7,2.2,8.01,6.31,1,21.43,RWM16.13,,
RWM16,13,24,Block4,Day07,Trial3,Train,E,18.42,395.05,8720.72,47.4,4.5,2.7,8.91,2.3,1,21.57,RWM16.13,,
RWM16,13,24,Block4,Day08,Trial1,Train,N,11.31,145.83,4003,35.42,,7.31,4,,1,13.01,RWM16.13,,
RWM16,13,24,Block4,Day08,Trial2,Train,S,62.66,1292.99,26989.23,43.11,4.1,7.61,37.34,13.61,1,20.67,RWM16.13,,
RWM16,13,24,Block4,Day08,Trial3,Probe,W,30.13,637.64,19084.65,63.4,2.7,2.6,7.51,17.32,0,21.23,RWM16.13,,
RWM16,13,24,Block6,Day09,Trial1,Cue,SW,20.02,463.88,16140.28,91.71,4.2,1.1,8.21,6.51,,26.48,RWM16.13,,
RWM16,13,24,Block6,Day09,Trial2,Cue,SW,3,57.63,1730.79,57.69,,1.2,1.8,,,19.85,RWM16.13,,
RWM16,13,24,Block6,Day09,Trial3,Cue,SE,10.61,235.36,11343.92,108.04,,0.7,3.5,6.41,,22.83,RWM16.13,,
RWM16,13,24,Block6,Day09,Trial4,Cue,SE,7.21,154.13,6678.6,92.76,,1.3,0.4,5.51,,21.69,RWM16.13,,
RWM16,13,24,Block6,Day09,Trial5,Cue,NE,5.01,140.93,2317.81,46.36,0.4,3.1,,1.5,,28.73,RWM16.13,,
RWM16,13,24,Block6,Day09,Trial6,Cue,NW,5.21,126.76,4747.85,91.3,0.6,,3.9,0.7,,24.83,RWM16.13,,
RWM16,14,24,Block1,Day01,Trial1,Train,S,90.09,1308.01,48862.1,67.86,10.21,18.32,32.53,29.03,1,23.05,RWM16.14,,
RWM16,14,24,Block1,Day01,Trial2,Train,N,90.19,1497.71,74007.45,82.97,24.32,32.13,9.81,23.92,0,16.96,RWM16.14,,
RWM16,14,24,Block1,Day01,Trial3,Train,W,90.19,1833.34,67972.27,75.44,30.63,13.01,22.22,24.32,0,20.35,RWM16.14,,
RWM16,14,24,Block1,Day02,Trial1,Train,E,38.04,787.98,22645.39,59.59,7.61,17.62,10.61,2.2,1,20.77,RWM16.14,,
RWM16,14,24,Block1,Day02,Trial2,Train,S,32.03,683.96,19895.2,62.17,6.71,4.3,11.71,9.31,1,21.42,RWM16.14,,
RWM16,14,24,Block1,Day02,Trial3,Probe,N,30.13,577.98,24572.77,81.64,12.51,7.71,2.7,7.21,0,19.25,RWM16.14,,
RWM16,14,24,Block2,Day03,Trial1,Train,N,58.66,1119.38,40267.41,68.72,28.03,14.81,9.91,5.91,1,19.12,RWM16.14,,
RWM16,14,24,Block2,Day03,Trial2,Train,E,7.51,81.57,1047.43,14.96,,2,5.51,,1,12.54,RWM16.14,,
RWM16,14,24,Block2,Day03,Trial3,Train,W,36.14,618.92,19799.08,64.49,8.61,6.01,9.71,11.81,1,24.54,RWM16.14,,
RWM16,14,24,Block2,Day04,Trial1,Train,S,30.13,757.9,17630.86,58.57,5.31,7.21,7.91,9.71,0,25.24,RWM16.14,,
RWM16,14,24,Block2,Day04,Trial2,Train,E,6.41,76.51,1146.42,17.91,,2,4.4,,1,12.13,RWM16.14,,
RWM16,14,24,Block2,Day04,Trial3,Probe,N,30.13,663.67,16944.76,56.29,8.01,8.81,8.81,4.5,2,22.1,RWM16.14,,
RWM16,14,24,Block3,Day05,Trial1,Train,W,6.21,124.83,1642.59,26.49,,,4.3,1.9,1,20.44,RWM16.14,,
RWM16,14,24,Block3,Day05,Trial2,Train,S,12.81,278.67,5241.1,40.95,1.4,3.3,5.41,2.7,1,21.92,RWM16.14,,
RWM16,14,24,Block3,Day05,Trial3,Train,N,61.86,1422.44,39901.14,64.56,16.42,15.92,17.52,12.01,1,23.03,RWM16.14,,
RWM16,14,24,Block3,Day06,Trial1,Train,E,28.93,522.56,13891.76,48.07,4.2,6.61,11.71,6.41,1,18.13,RWM16.14,,
RWM16,14,24,Block3,Day06,Trial2,Train,S,10.21,171.69,2643.33,25.91,,0.7,6.01,3.5,1,16.98,RWM16.14,,
RWM16,14,24,Block3,Day06,Trial3,Probe,W,30.13,670.71,12282.87,40.81,4.4,4.6,13.51,7.61,2,22.33,RWM16.14,,
RWM16,14,24,Block4,Day07,Trial1,Train,S,5.11,64.25,544.28,10.67,,,5.11,,1,12.84,RWM16.14,,
RWM16,14,24,Block4,Day07,Trial2,Train,W,90.19,2029.38,42411.92,47.07,10.71,18.42,40.64,20.42,0,22.53,RWM16.14,,
RWM16,14,24,Block4,Day07,Trial3,Train,E,13.71,179.68,2318.93,16.93,,2.9,10.81,,1,13.2,RWM16.14,,
RWM16,14,24,Block4,Day08,Trial1,Train,N,16.02,223.02,3390.12,21.19,,8.71,7.31,,1,14.01,RWM16.14,,
RWM16,14,24,Block4,Day08,Trial2,Train,S,60.76,1404.06,34022.01,56.05,9.61,9.21,21.12,20.82,1,23.15,RWM16.14,,
RWM16,14,24,Block4,Day08,Trial3,Probe,W,30.13,273.56,7315.16,24.3,0,,22.82,7.31,1,9.11,RWM16.14,,
RWM16,14,24,Block6,Day09,Trial1,Cue,SW,10.41,222.34,6869.65,66.05,,5.01,5.41,,,21.56,RWM16.14,,
RWM16,14,24,Block6,Day09,Trial2,Cue,SW,4.2,82.81,4474.61,106.54,,,0.8,3.4,,20.18,RWM16.14,,
RWM16,14,24,Block6,Day09,Trial3,Cue,SE,6.01,135.09,4515.83,75.26,1.7,2.2,,2.1,,22.87,RWM16.14,,
RWM16,14,24,Block6,Day09,Trial4,Cue,SE,4.8,95.22,5146.81,107.23,,,,4.8,,20.24,RWM16.14,,
RWM16,14,24,Block6,Day09,Trial5,Cue,NE,6.71,131.3,4065.15,60.67,,3.1,2.3,1.3,,19.87,RWM16.14,,
RWM16,14,24,Block6,Day09,Trial6,Cue,NW,4.9,105.58,1668.69,34.05,1,3.9,,,,21.97,RWM16.14,,
RWM16,15,6,Block1,Day01,Trial1,Train,N,50.05,1022.58,38881.92,78.08,18.52,10.11,12.01,9.41,2,20.6,RWM16.15,,
RWM16,15,6,Block1,Day01,Trial2,Train,W,51.25,1130.02,33563.72,65.55,11.91,10.01,20.52,8.81,3,22.09,RWM16.15,,
RWM16,15,6,Block1,Day01,Trial3,Train,E,6.41,93.62,1220.26,19.07,,2.4,4,,1,14.84,RWM16.15,,
RWM16,15,6,Block1,Day02,Trial1,Train,S,5.01,68.17,466.47,9.33,,,5.01,,1,13.9,RWM16.15,,
RWM16,15,6,Block1,Day02,Trial2,Train,E,8.71,135.16,1503.98,17.29,,2.6,6.11,,1,15.7,RWM16.15,,
RWM16,15,6,Block1,Day02,Trial3,Probe,N,30.13,638.65,17455.94,57.99,4.6,16.52,6.81,2.2,1,21.27,RWM16.15,,
RWM16,15,6,Block2,Day03,Trial1,Train,E,4.7,55.36,353.42,7.52,,0.7,4,,1,12.02,RWM16.15,,
RWM16,15,6,Block2,Day03,Trial2,Train,W,39.64,836.47,25147.19,63.5,9.21,1.1,8.51,20.82,1,21.16,RWM16.15,,
RWM16,15,6,Block2,Day03,Trial3,Train,N,90.19,1965.08,69568.55,77.21,47.55,21.12,11.91,9.61,0,21.81,RWM16.15,,
RWM16,15,6,Block2,Day04,Trial1,Train,S,13.61,130.19,4250.28,31.25,,,7.31,6.31,1,9.63,RWM16.15,,
RWM16,15,6,Block2,Day04,Trial2,Train,E,8.91,102.5,2499.72,28.09,,4.8,4.1,,1,11.64,RWM16.15,,
RWM16,15,6,Block2,Day04,Trial3,Probe,W,30.13,641.98,20124.05,66.86,6.21,1,4.5,18.42,0,21.38,RWM16.15,,
RWM16,15,6,Block3,Day05,Trial1,Train,W,54.25,1101.49,36177.83,66.75,10.51,6.41,11.81,25.53,1,20.34,RWM16.15,,
RWM16,15,6,Block3,Day05,Trial2,Train,N,90.19,1979.68,70533.94,78.28,29.43,9.11,16.12,35.54,0,21.97,RWM16.15,,
RWM16,15,6,Block3,Day05,Trial3,Train,S,9.01,86.67,1566.54,17.41,,,9.01,,1,9.73,RWM16.15,,
RWM16,15,6,Block3,Day06,Trial1,Train,E,8.01,80.01,1631.4,20.39,,3.4,4.6,,1,10.12,RWM16.15,,
RWM16,15,6,Block3,Day06,Trial2,Train,S,13.01,156.23,4377.87,33.68,,,7.41,5.61,1,12.1,RWM16.15,,
RWM16,15,6,Block3,Day06,Trial3,Probe,W,30.13,586.6,11955.68,39.72,0,,20.02,10.11,1,19.53,RWM16.15,,
RWM16,15,6,Block4,Day07,Trial1,Train,S,5.61,50.6,484.25,8.65,,,5.61,,1,9.19,RWM16.15,,
RWM16,15,6,Block4,Day07,Trial2,Train,N,67.77,1522.11,51316.88,75.8,21.22,9.51,11.61,25.43,2,22.49,RWM16.15,,
RWM16,15,6,Block4,Day07,Trial3,Train,W,21.12,307.77,7579.96,35.92,,,15.72,5.41,1,14.64,RWM16.15,,
RWM16,15,6,Block4,Day08,Trial1,Train,E,36.34,757.49,15252.83,42.02,3,14.61,16.42,2.3,1,20.9,RWM16.15,,
RWM16,15,6,Block4,Day08,Trial2,Train,S,11.21,131.69,2035.84,18.18,,,11.21,,1,11.85,RWM16.15,,
RWM16,15,6,Block4,Day08,Trial3,Probe,N,30.13,572.08,19564.35,65,14.21,,8.31,7.61,1,19.05,RWM16.15,,
RWM16,15,6,Block6,Day09,Trial1,Cue,SW,30.13,557.73,25232.97,83.83,,1,23.82,5.31,,18.57,RWM16.15,,
RWM16,15,6,Block6,Day09,Trial2,Cue,SW,8.61,152.79,7840.09,91.16,,,8.61,,,17.96,RWM16.15,,
RWM16,15,6,Block6,Day09,Trial3,Cue,SE,7.71,180.75,7205.73,93.58,,,3.3,4.4,,23.76,RWM16.15,,
RWM16,15,6,Block6,Day09,Trial4,Cue,SE,5.21,118.58,4595.14,88.37,2.6,,1.1,1.5,,23.23,RWM16.15,,
RWM16,15,6,Block6,Day09,Trial5,Cue,NE,11.91,265.3,3649.01,39.66,,7.11,1,3.8,,30.46,RWM16.15,,
RWM16,15,6,Block6,Day09,Trial6,Cue,NW,5.81,136.18,4888.4,84.28,2.1,,2.2,1.5,,23.87,RWM16.15,,
RWM16,16,24,Block1,Day01,Trial1,Train,N,90.19,1480.78,77250.39,85.74,34.93,37.74,11.31,6.21,1,16.44,RWM16.16,,
RWM16,16,24,Block1,Day01,Trial2,Train,W,68.57,1258.81,52853.9,78.19,24.02,19.62,15.62,9.31,2,18.71,RWM16.16,,
RWM16,16,24,Block1,Day01,Trial3,Train,E,30.23,598.55,12710.47,42.09,0.5,9.11,14.11,6.51,1,19.87,RWM16.16,,
RWM16,16,24,Block1,Day02,Trial1,Train,S,7.11,78,1623.68,22.87,,,7.11,,1,11.13,RWM16.16,,
RWM16,16,24,Block1,Day02,Trial2,Train,E,12.21,281.59,4845.54,39.72,1.9,3.7,4.7,1.9,1,23.25,RWM16.16,,
RWM16,16,24,Block1,Day02,Trial3,Probe,N,30.13,787.71,15994.3,53.14,6.41,14.21,5.51,4,1,26.23,RWM16.16,,
RWM16,16,24,Block2,Day03,Trial1,Train,E,27.53,574.06,12254.07,44.56,3.5,12.71,9.81,1.5,1,20.93,RWM16.16,,
RWM16,16,24,Block2,Day03,Trial2,Train,W,37.04,615.89,18298.73,64.43,5.01,,18.92,13.11,1,21.82,RWM16.16,,
RWM16,16,24,Block2,Day03,Trial3,Train,N,90.19,2064.5,70702.21,79.8,40.44,18.42,13.81,17.52,1,23.33,RWM16.16,,
RWM16,16,24,Block2,Day04,Trial1,Train,S,4.8,53.88,362.16,7.54,,,4.8,,1,11.45,RWM16.16,,
RWM16,16,24,Block2,Day04,Trial2,Train,E,13.21,287.3,5582.47,42.29,1.5,3.4,5.31,3,1,21.91,RWM16.16,,
RWM16,16,24,Block2,Day04,Trial3,Probe,W,30.13,771.59,17432.43,57.92,6.51,5.71,9.11,8.81,1,25.69,RWM16.16,,
RWM16,16,24,Block3,Day05,Trial1,Train,W,52.35,1103.39,34843.12,66.62,12.01,5.61,12.51,22.22,1,21.12,RWM16.16,,
RWM16,16,24,Block3,Day05,Trial2,Train,N,90.19,2134.13,66780.29,74.12,28.43,28.93,17.52,15.32,0,23.69,RWM16.16,,
RWM16,16,24,Block3,Day05,Trial3,Train,S,90.19,2114.49,65609.55,72.82,23.22,22.32,25.43,19.22,0,23.47,RWM16.16,,
RWM16,16,24,Block3,Day06,Trial1,Train,E,90.19,1996.96,65187.37,72.35,23.02,33.13,17.02,17.02,1,22.17,RWM16.16,,
RWM16,16,24,Block3,Day06,Trial2,Train,S,36.34,567.83,22591.5,62.24,5.71,14.81,10.01,5.81,1,15.67,RWM16.16,,
RWM16,16,24,Block3,Day06,Trial3,Probe,W,30.13,626.74,18591.3,61.77,6.61,2.4,10.31,10.81,2,20.87,RWM16.16,,
RWM16,16,24,Block4,Day07,Trial1,Train,S,22.72,468.66,11444.71,50.42,3.3,2.8,11.21,5.41,2,20.72,RWM16.16,,
RWM16,16,24,Block4,Day07,Trial2,Train,N,90.19,1671.8,70064.98,77.76,31.53,10.21,11.31,37.14,0,18.56,RWM16.16,,
RWM16,16,24,Block4,Day07,Trial3,Train,W,18.72,153.87,11545.98,61.74,,,5.51,13.21,1,8.26,RWM16.16,,
RWM16,16,24,Block4,Day08,Trial1,Train,E,13.31,230.2,4144.75,31.16,1.4,3.9,7.61,0.4,1,17.42,RWM16.16,,
RWM16,16,24,Block4,Day08,Trial2,Train,S,6.91,94.43,1350.38,19.57,,,6.91,,1,13.87,RWM16.16,,
RWM16,16,24,Block4,Day08,Trial3,Probe,N,30.13,509.35,21466.9,71.32,11.01,4.7,9.31,5.11,1,16.96,RWM16.16,,
RWM16,16,24,Block6,Day09,Trial1,Cue,SW,11.41,171.79,6249.23,54.82,,6.81,4.6,,,15.19,RWM16.16,,
RWM16,16,24,Block6,Day09,Trial2,Cue,SW,4.8,87.47,3983.85,83,,,4.8,,,18.59,RWM16.16,,
RWM16,16,24,Block6,Day09,Trial3,Cue,SE,5.41,137.39,3941.98,73,2.6,0.9,0.9,1,,25.9,RWM16.16,,
RWM16,16,24,Block6,Day09,Trial4,Cue,SE,5.41,125.68,4511.05,83.54,2.8,,0.7,1.9,,23.69,RWM16.16,,
RWM16,16,24,Block6,Day09,Trial5,Cue,NE,8.41,209.35,3551.27,42.28,,5.61,1.9,0.9,,25.2,RWM16.16,,
RWM16,16,24,Block6,Day09,Trial6,Cue,NW,5.11,114.97,4154.78,81.47,1.4,,3.3,0.4,,22.97,RWM16.16,,
RWM16,17,6,Block1,Day01,Trial1,Train,N,90.19,2173.19,68303.34,75.81,25.03,25.13,27.53,12.51,1,24.12,RWM16.17,,
RWM16,17,6,Block1,Day01,Trial2,Train,W,34.13,742.49,22285.7,65.35,9.71,4.9,10.81,8.71,1,21.82,RWM16.17,,
RWM16,17,6,Block1,Day01,Trial3,Train,E,10.01,185.86,2310.52,23.11,,2.6,7.41,,1,18.76,RWM16.17,,
RWM16,17,6,Block1,Day02,Trial1,Train,S,4.9,68.01,427.87,8.73,,,4.9,,1,14.15,RWM16.17,,
RWM16,17,6,Block1,Day02,Trial2,Train,E,12.81,208.59,2531.04,19.77,,4.9,7.91,,2,16.41,RWM16.17,,
RWM16,17,6,Block1,Day02,Trial3,Probe,N,30.13,689.88,12940.32,42.99,3.8,10.61,13.91,1.8,1,22.97,RWM16.17,,
RWM16,17,6,Block2,Day03,Trial1,Train,E,11.31,114.63,3013.68,26.67,,7.61,3.7,,1,10.22,RWM16.17,,
RWM16,17,6,Block2,Day03,Trial2,Train,W,14.11,272.6,4567.23,32.39,,,9.51,4.6,1,19.45,RWM16.17,,
RWM16,17,6,Block2,Day03,Trial3,Train,N,15.02,350.51,6109.52,40.73,2.9,5.41,5.41,1.3,1,23.5,RWM16.17,,
RWM16,17,6,Block2,Day04,Trial1,Train,S,30.13,716.15,11286.31,37.5,3.1,1.8,17.72,7.51,1,23.85,RWM16.17,,
RWM16,17,6,Block2,Day04,Trial2,Train,E,9.51,117.18,1717.91,18.08,,3.3,6.21,,1,12.45,RWM16.17,,
RWM16,17,6,Block2,Day04,Trial3,Probe,W,30.13,454.98,7376.36,24.51,0,,25.03,5.11,2,15.15,RWM16.17,,
RWM16,17,6,Block3,Day05,Trial1,Train,W,28.93,514.43,12413.78,42.95,,,14.91,14.01,1,17.84,RWM16.17,,
RWM16,17,6,Block3,Day05,Trial2,Train,N,28.43,609.82,15945.68,56.15,10.01,7.21,9.81,1.4,1,21.53,RWM16.17,,
RWM16,17,6,Block3,Day05,Trial3,Train,S,5.41,61.18,453.48,8.4,,,5.41,,1,11.53,RWM16.17,,
RWM16,17,6,Block3,Day06,Trial1,Train,E,10.51,154.71,1899.96,18.09,,3.1,7.41,,1,14.86,RWM16.17,,
RWM16,17,6,Block3,Day06,Trial2,Train,S,16.32,223.33,3677.27,22.56,,,14.01,2.3,1,13.77,RWM16.17,,
RWM16,17,6,Block3,Day06,Trial3,Probe,W,30.13,583.14,8664.12,28.78,0,,21.12,9.01,2,19.42,RWM16.17,,
RWM16,17,6,Block4,Day07,Trial1,Train,S,12.81,160.69,1606.74,12.55,,,12.81,,2,12.64,RWM16.17,,
RWM16,17,6,Block4,Day07,Trial2,Train,N,8.71,151.94,4249.2,48.84,4,,4.6,0.1,1,17.65,RWM16.17,,
RWM16,17,6,Block4,Day07,Trial3,Train,W,20.32,359.69,7164.61,35.29,,,12.91,7.41,1,17.79,RWM16.17,,
RWM16,17,6,Block4,Day08,Trial1,Train,E,8.51,128.78,1947.28,22.91,,3.4,5.11,,1,15.32,RWM16.17,,
RWM16,17,6,Block4,Day08,Trial2,Train,S,9.21,102.63,883.9,9.61,,,9.21,,1,11.27,RWM16.17,,
RWM16,17,6,Block4,Day08,Trial3,Probe,N,30.13,565.45,7971.15,26.48,2.2,2.6,23.42,1.9,3,18.83,RWM16.17,,
RWM16,17,6,Block6,Day09,Trial1,Cue,SW,30.13,494.54,27832.8,92.47,1.2,1,19.72,8.21,,16.47,RWM16.17,,
