subject_id,cage,hole_punch,age,genotype,treatment,sex,cohort,mean_speed_p_4,mean_speed_p_7,mean_speed_p_10,mean_speed_p_13,mean_speed_s_1,mean_speed_s_2,mean_speed_s_3,mean_speed_s_4,mean_speed_s_5,mean_speed_s_6,mean_speed_s_8,mean_speed_s_9,mean_speed_s_10,mean_speed_s_11,mean_speed_s_12,mean_speed_s_13,mean_speed_s_15,mean_speed_s_16,mean_speed_s_17,mean_speed_s_18,mean_speed_s_19,mean_speed_s_20,mean_speed_s_22,mean_speed_s_23,mean_speed_s_24,mean_speed_s_25,mean_speed_s_26,mean_speed_s_27,cum_dist_p_4,cum_dist_p_7,cum_dist_p_10,cum_dist_p_13,cum_dist_s_1,cum_dist_s_2,cum_dist_s_3,cum_dist_s_4,cum_dist_s_5,cum_dist_s_6,cum_dist_s_8,cum_dist_s_9,cum_dist_s_10,cum_dist_s_11,cum_dist_s_12,cum_dist_s_13,cum_dist_s_15,cum_dist_s_16,cum_dist_s_17,cum_dist_s_18,cum_dist_s_19,cum_dist_s_20,cum_dist_s_22,cum_dist_s_23,cum_dist_s_24,cum_dist_s_25,cum_dist_s_26,cum_dist_s_27,date_p_4,date_p_7,date_p_10,date_p_13,date_s_1,date_s_2,date_s_3,date_s_4,date_s_5,date_s_6,date_s_8,date_s_9,date_s_10,date_s_11,date_s_12,date_s_13,date_s_15,date_s_16,date_s_17,date_s_18,date_s_19,date_s_20,date_s_22,date_s_23,date_s_24,date_s_25,date_s_26,date_s_27,datetime_p_4,datetime_p_7,datetime_p_10,datetime_p_13,datetime_s_1,datetime_s_2,datetime_s_3,datetime_s_4,datetime_s_5,datetime_s_6,datetime_s_8,datetime_s_9,datetime_s_10,datetime_s_11,datetime_s_12,datetime_s_13,datetime_s_15,datetime_s_16,datetime_s_17,datetime_s_18,datetime_s_19,datetime_s_20,datetime_s_22,datetime_s_23,datetime_s_24,datetime_s_25,datetime_s_26,datetime_s_27,dist_p_4,dist_p_7,dist_p_10,dist_p_13,dist_s_1,dist_s_2,dist_s_3,dist_s_4,dist_s_5,dist_s_6,dist_s_8,dist_s_9,dist_s_10,dist_s_11,dist_s_12,dist_s_13,dist_s_15,dist_s_16,dist_s_17,dist_s_18,dist_s_19,dist_s_20,dist_s_22,dist_s_23,dist_s_24,dist_s_25,dist_s_26,dist_s_27,duration_s_1,duration_s_2,duration_s_3,duration_s_4,duration_s_5,duration_s_6,duration_s_8,duration_s_9,duration_s_10,duration_s_11,duration_s_12,duration_s_13,duration_s_15,duration_s_16,duration_s_17,duration_s_18,duration_s_19,duration_s_20,duration_s_22,duration_s_23,duration_s_24,duration_s_25,duration_s_26,duration_s_27,time_of_day_p_4,time_of_day_p_7,time_of_day_p_10,time_of_day_p_13,time_of_day_s_1,time_of_day_s_2,time_of_day_s_3,time_of_day_s_4,time_of_day_s_5,time_of_day_s_6,time_of_day_s_8,time_of_day_s_9,time_of_day_s_10,time_of_day_s_11,time_of_day_s_12,time_of_day_s_13,time_of_day_s_15,time_of_day_s_16,time_of_day_s_17,time_of_day_s_18,time_of_day_s_19,time_of_day_s_20,time_of_day_s_22,time_of_day_s_23,time_of_day_s_24,time_of_day_s_25,time_of_day_s_26,time_of_day_s_27
c226mHR,226,HR,7,5xFAD+,Acarbose,F,7,25.472,26.31,28.151,26.288,13.347,18.712,5.06,21.629,11.826,13.655,25.714,22.928,20.04,28.633,27.049,24.624,20.29,24.917,9.494,7.9,20.956,17.534,13.857,24.12,17.205,9.4,16.378,20.75,2777.713,2452.437,2495.533,2283.142,187.359,956.205,9.62,1942,25.467,244.393,2753.88,786.277,281.9,2837.232,1202.927,1743.135,200.626,1630.083,24.677,68.412,319.206,142.409,9.458,259.949,56.814,34.413,181.09,173.422,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 10:32,7/21/2016 10:54,7/24/2016 12:01,7/27/2016 12:31,7/15/2016 10:05,7/15/2016 10:06,7/16/2016 13:07,7/16/2016 13:08,7/17/2016 11:09,7/17/2016 11:10,7/18/2016 18:05,7/18/2016 18:06,7/19/2016 11:27,7/19/2016 11:29,7/20/2016 10:29,7/20/2016 10:30,7/21/2016 16:59,7/21/2016 17:00,7/22/2016 18:15,7/22/2016 18:16,7/23/2016 10:47,7/23/2016 10:48,7/24/2016 15:47,7/24/2016 15:47,7/25/2016 12:00,7/25/2016 12:00,7/26/2016 12:32,7/26/2016 12:33,1525.84,1575.35,1686.785,1574.861,214.298,620.947,30.771,823.644,128.027,330.893,1541.955,604.25,216.831,1686.772,894.392,1203.814,189.753,838.803,115.388,207.814,282.568,268.934,112.863,207.048,126.215,110.107,176.012,295.458,16.056,33.184,6.081,38.081,10.826,24.233,59.966,26.354,10.82,58.91,33.066,48.888,9.352,33.664,12.154,26.304,13.484,15.338,8.145,8.584,7.336,11.713,10.747,14.239,10:32 AM,10:54 AM,12:01 PM,12:31 PM,10:05 AM,10:06 AM,1:07 PM,1:08 PM,11:09 AM,11:10 AM,6:05 PM,6:06 PM,11:27 AM,11:29 AM,10:29 AM,10:30 AM,4:59 PM,5:00 PM,6:15 PM,6:16 PM,10:47 AM,10:48 AM,3:47 PM,3:47 PM,12:00 PM,12:00 PM,12:32 PM,12:33 PM
c226mNH,226,NH,7,WT,Acarbose,F,7,12.846,19.868,18.367,22.7,16.918,17.515,15.142,7.305,18.731,14.478,16.747,12.881,22.654,16.919,18.819,16.507,11.243,11.333,5.472,13.171,17.207,11.616,13.463,18.044,12.593,18.04,13.233,14.054,2541.576,2890.71,2156.335,1699.385,3710.996,3547.076,3314.717,10.867,2729.148,1830.499,2545.617,593.916,2832.495,2792.506,2607.289,686.192,45.61,226.923,11.687,67.656,570.393,269.282,513.781,464.849,60.878,198.958,344.397,313.011,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 10:30,7/21/2016 10:53,7/24/2016 11:59,7/27/2016 12:30,7/15/2016 10:01,7/15/2016 10:03,7/16/2016 13:06,7/16/2016 13:06,7/17/2016 11:06,7/17/2016 11:08,7/18/2016 18:02,7/18/2016 18:03,7/19/2016 11:24,7/19/2016 11:26,7/20/2016 10:26,7/20/2016 10:27,7/21/2016 16:57,7/21/2016 16:58,7/22/2016 18:13,7/22/2016 18:14,7/23/2016 10:45,7/23/2016 10:46,7/24/2016 15:45,7/24/2016 15:46,7/25/2016 11:58,7/25/2016 11:58,7/26/2016 12:30,7/26/2016 12:31,770.073,1191.938,1101.322,1360.135,1013.144,1049.972,907.322,92.529,1122.181,842.308,1004.754,390.25,1357.725,1014.262,1128.313,327.044,154.744,156.684,49.529,143.194,381.839,241.03,289.817,333.769,146.812,210.009,302.853,279.559,59.884,59.946,59.921,12.667,59.91,58.178,59.997,30.296,59.934,59.947,59.955,19.812,13.764,13.825,9.052,10.872,22.191,20.75,21.527,18.498,11.658,11.641,22.887,19.892,10:30 AM,10:53 AM,11:59 AM,12:30 PM,10:01 AM,10:03 AM,1:06 PM,1:06 PM,11:06 AM,11:08 AM,6:02 PM,6:03 PM,11:24 AM,11:26 AM,10:26 AM,10:27 AM,4:57 PM,4:58 PM,6:13 PM,6:14 PM,10:45 AM,10:46 AM,3:45 PM,3:46 PM,11:58 AM,11:58 AM,12:30 PM,12:31 PM
c228mHB,228,HB,7,5xFAD+,Control Diet,F,7,29.742,28.445,32.156,28.745,23.373,20.819,23.985,17.804,27.878,4.707,28.517,26.895,31.023,27.352,25.306,24.984,32.973,29.488,29.025,23.968,27.786,30.571,9.141,24.546,27.45,23.821,11.741,12.382,2920.314,2508.677,2051.301,1829.05,3562.936,2517.956,2049.443,3570.117,2855.171,21.045,3506.858,3424.251,3521.724,3195.232,372.905,1258.947,3256.108,2819.845,1899.301,616.989,524.741,1363.131,14.43,19.787,104.969,145.745,3.527,8.126,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 8:37,7/21/2016 10:31,7/24/2016 13:04,7/27/2016 13:09,7/15/2016 16:15,7/15/2016 16:16,7/16/2016 16:32,7/16/2016 16:33,7/17/2016 17:41,7/17/2016 17:42,7/18/2016 13:36,7/18/2016 13:37,7/19/2016 12:00,7/19/2016 12:02,7/20/2016 12:15,7/20/2016 12:16,7/21/2016 16:25,7/21/2016 16:26,7/22/2016 15:51,7/22/2016 15:52,7/23/2016 9:12,7/23/2016 9:13,7/24/2016 17:19,7/24/2016 17:20,7/25/2016 12:36,7/25/2016 12:36,7/26/2016 12:45,7/26/2016 12:46,1783.204,1705.555,1929.003,1718.869,1401.771,1246.517,1079.826,1068.116,1670.124,89.739,1710.971,1613.513,1857.975,1637.338,311.087,948.27,1978.096,1766.787,1739.231,508.08,472.743,1079.554,68.582,141.534,237.664,218.917,24.268,75.913,59.974,59.874,45.021,59.994,59.908,19.065,59.998,59.993,59.89,59.862,12.293,37.955,59.991,59.915,59.922,21.198,17.014,35.313,7.503,5.766,8.658,9.19,2.067,6.131,8:37 AM,10:31 AM,1:04 PM,1:09 PM,4:15 PM,4:16 PM,4:32 PM,4:33 PM,5:41 PM,5:42 PM,1:36 PM,1:37 PM,12:00 PM,12:02 PM,12:15 PM,12:16 PM,4:25 PM,4:26 PM,3:51 PM,3:52 PM,9:12 AM,9:13 AM,5:19 PM,5:20 PM,12:36 PM,12:36 PM,12:45 PM,12:46 PM
c228mHL,228,HL,7,WT,Control Diet,F,7,22.496,21.658,26.898,24.255,22.416,16.798,22.852,10.704,22.519,20.454,23.71,18.955,15.288,23.905,19.878,22.105,12.407,20.994,21.265,18.499,15.329,20.149,17.638,20.267,20.985,25.252,17.33,22.238,3650.561,3256.299,2425.825,1978.094,3681.504,2509.507,3634.368,3873.632,2672.341,2537.626,2694.245,1649.604,532.65,2301.06,440.393,1370.372,35.29,1325.047,2174.027,923.784,462.672,49.438,61.747,48.471,165.468,454.109,243.27,212.237,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 8:35,7/21/2016 10:29,7/24/2016 13:03,7/27/2016 13:07,7/15/2016 16:11,7/15/2016 16:12,7/16/2016 16:28,7/16/2016 16:29,7/17/2016 17:37,7/17/2016 17:39,7/18/2016 13:32,7/18/2016 13:34,7/19/2016 11:56,7/19/2016 11:58,7/20/2016 12:12,7/20/2016 12:13,7/21/2016 16:22,7/21/2016 16:23,7/22/2016 15:48,7/22/2016 15:49,7/23/2016 9:09,7/23/2016 9:10,7/24/2016 17:18,7/24/2016 17:18,7/25/2016 12:34,7/25/2016 12:35,7/26/2016 12:43,7/26/2016 12:44,1347.963,1298.724,1610.015,1455.147,1344.42,961.98,1368.256,640.942,1350.573,1226.84,1419.82,826.78,287.406,1274.813,247.103,811.843,174.96,748.62,1152.885,609.37,283.009,171.164,161.719,190.202,235.407,348.232,196.991,270.253,59.975,57.269,59.875,59.876,59.974,59.98,59.884,43.617,18.799,53.329,12.431,36.727,14.102,35.658,54.216,32.941,18.462,8.495,9.169,9.385,11.218,13.79,11.367,12.153,8:35 AM,10:29 AM,1:03 PM,1:07 PM,4:11 PM,4:12 PM,4:28 PM,4:29 PM,5:37 PM,5:39 PM,1:32 PM,1:34 PM,11:56 AM,11:58 AM,12:12 PM,12:13 PM,4:22 PM,4:23 PM,3:48 PM,3:49 PM,9:09 AM,9:10 AM,5:18 PM,5:18 PM,12:34 PM,12:35 PM,12:43 PM,12:44 PM
c228mHR,228,HR,7,WT,Control Diet,F,7,22.139,24.88,24.048,20.955,16.623,13.579,20.876,14.751,14.314,22.101,25.359,17.666,20.49,13.445,17.849,16.344,18.302,22.455,11.789,21.97,20.734,9.647,13.411,14.928,20.496,23.203,4.597,13.699,2806.75,3394.971,3159.344,2291.135,3659.854,565.434,2699.925,1976.711,46.256,3049.852,2779.015,1398.926,2580.774,255.063,313.795,204.459,1245.939,1383.573,98.33,1574.31,1365.495,139.545,211.128,295.355,2875.691,2383.377,3.851,53.68,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 8:34,7/21/2016 10:27,7/24/2016 13:01,7/27/2016 13:06,7/15/2016 16:08,7/15/2016 16:09,7/16/2016 16:25,7/16/2016 16:26,7/17/2016 17:33,7/17/2016 17:34,7/18/2016 13:29,7/18/2016 13:30,7/19/2016 11:54,7/19/2016 11:55,7/20/2016 12:10,7/20/2016 12:11,7/21/2016 16:20,7/21/2016 16:21,7/22/2016 15:45,7/22/2016 15:46,7/23/2016 9:07,7/23/2016 9:08,7/24/2016 17:16,7/24/2016 17:16,7/25/2016 12:31,7/25/2016 12:33,7/26/2016 12:41,7/26/2016 12:42,1326.187,1492.661,1440.713,1256.278,996.731,421.249,1252.036,689.379,127.939,1325.777,1518.777,658.405,1228.014,276.984,345.113,218.341,622.632,780.434,96.54,1058.594,901.721,244.695,170.477,215.776,1178.052,1388.824,36.474,153.967,59.961,31.023,59.976,46.735,8.938,59.987,59.89,37.269,59.933,20.602,19.335,13.359,34.019,34.756,8.189,48.184,43.489,25.364,12.712,14.454,57.477,59.855,7.935,11.239,8:34 AM,10:27 AM,1:01 PM,1:06 PM,4:08 PM,4:09 PM,4:25 PM,4:26 PM,5:33 PM,5:34 PM,1:29 PM,1:30 PM,11:54 AM,11:55 AM,12:10 PM,12:11 PM,4:20 PM,4:21 PM,3:45 PM,3:46 PM,9:07 AM,9:08 AM,5:16 PM,5:16 PM,12:31 PM,12:33 PM,12:41 PM,12:42 PM
c228mNH,228,NH,7,WT,Control Diet,F,7,22.922,21.247,26.149,26.78,19.931,11.965,4.735,19.457,10.207,22.497,21.687,20.096,20.714,21.614,2.842,18.97,20.312,23.612,17.484,23.711,6.171,22.853,21.117,12.404,21.026,24.208,22.145,23.421,3336.486,2409.448,2928.579,2375.772,2767.019,11.314,4.458,81.255,0,290.975,3183.516,1116.708,974.246,1765.636,0,273.721,965.595,1074.924,393.434,318.168,28.749,681.582,193.89,2.969,229.083,908.198,372.737,69.663,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 8:32,7/21/2016 10:26,7/24/2016 13:00,7/27/2016 13:04,7/15/2016 16:05,7/15/2016 16:05,7/16/2016 16:22,7/16/2016 16:23,7/17/2016 17:31,7/17/2016 17:32,7/18/2016 13:26,7/18/2016 13:27,7/19/2016 11:50,7/19/2016 11:52,7/20/2016 12:08,7/20/2016 12:09,7/21/2016 16:17,7/21/2016 16:18,7/22/2016 15:43,7/22/2016 15:43,7/23/2016 9:04,7/23/2016 9:05,7/24/2016 17:14,7/24/2016 17:15,7/25/2016 12:28,7/25/2016 12:29,7/26/2016 12:39,7/26/2016 12:40,1372.561,1274.22,1567.526,1606.159,1193.686,100.107,41.659,166.394,35.427,220.024,1291.73,454.933,551.648,863.84,13.898,267.648,562.194,694.3,258.467,250.603,87.702,676.326,160.133,37.709,257.566,655.252,224.11,153.713,59.892,8.367,8.799,8.552,3.471,9.78,59.562,22.638,26.632,39.967,4.89,14.109,27.678,29.405,14.783,10.569,14.212,29.594,7.583,3.04,12.25,27.068,10.12,6.563,8:32 AM,10:26 AM,1:00 PM,1:04 PM,4:05 PM,4:05 PM,4:22 PM,4:23 PM,5:31 PM,5:32 PM,1:26 PM,1:27 PM,11:50 AM,11:52 AM,12:08 PM,12:09 PM,4:17 PM,4:18 PM,3:43 PM,3:43 PM,9:04 AM,9:05 AM,5:14 PM,5:15 PM,12:28 PM,12:29 PM,12:39 PM,12:40 PM
c229m2HL,229,2HL,7,5xFAD+,Control Diet,F,7,11.911,8.364,5.927,5.514,17.31,7.909,15.984,9.157,13.822,11.66,15.063,7.745,9.234,5.54,6.293,3.49,13.024,3.242,3.668,4.386,4.768,4.286,5.206,4.073,6.492,2.435,5.004,2.054,2300.198,2577.735,2015.2,2379.547,3008.208,3290.319,2729.08,2798.911,4317.401,2752.054,2432.069,2177.067,3895.906,3220.542,1504.216,1094.327,1521.157,1945.42,2043.139,2463.525,2036.457,3024.641,1831.144,2981.134,1366.178,2413.881,1256.314,1237.493,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 9:17,7/21/2016 12:03,7/24/2016 10:29,7/27/2016 11:45,7/15/2016 12:18,7/15/2016 12:21,7/16/2016 11:06,7/16/2016 11:08,7/17/2016 16:22,7/17/2016 16:24,7/18/2016 14:54,7/18/2016 14:56,7/19/2016 12:19,7/19/2016 12:21,7/20/2016 11:31,7/20/2016 11:33,7/21/2016 18:50,7/21/2016 18:51,7/22/2016 16:43,7/22/2016 16:45,7/23/2016 9:25,7/23/2016 9:27,7/24/2016 14:36,7/24/2016 14:37,7/25/2016 12:24,7/25/2016 12:26,7/26/2016 13:08,7/26/2016 13:09,714.625,500.688,355.095,330.698,1036.095,474.187,957.894,548.047,828.712,698.525,903.432,463.986,553.112,332.219,377.416,209.133,780.328,194.311,219.971,262.741,285.44,256.932,311.98,244.294,388.698,145.833,299.75,123.165,59.855,59.952,59.929,59.851,59.956,59.907,59.975,59.911,59.897,59.963,59.974,59.917,59.914,59.936,59.965,59.898,59.867,59.945,59.926,59.979,59.878,59.88,59.904,59.968,9:17 AM,12:03 PM,10:29 AM,11:45 AM,12:18 PM,12:21 PM,11:06 AM,11:08 AM,4:22 PM,4:24 PM,2:54 PM,2:56 PM,12:19 PM,12:21 PM,11:31 AM,11:33 AM,6:50 PM,6:51 PM,4:43 PM,4:45 PM,9:25 AM,9:27 AM,2:36 PM,2:37 PM,12:24 PM,12:26 PM,1:08 PM,1:09 PM
c229mHB,229,HB,7,5xFAD+,Control Diet,F,7,29.827,28.106,26.729,28.539,22.419,20.672,22.757,16.842,27.941,17.488,30.23,22.178,26.241,26.133,28.457,6.683,25.375,27.67,23.028,13.707,14.977,16.807,5.536,27.36,24.527,6.541,25.141,27.691,3027.028,3632.381,1882.204,2260.29,3782.336,3872.785,1596.917,951.003,2117.241,503.63,3122.534,1977.172,1006.294,2429.575,1585.332,13.804,1257.164,603.33,735.648,2.041,278.849,166.039,10.535,214.522,86.506,2.35,313.375,1070.01,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 9:15,7/21/2016 12:02,7/24/2016 10:27,7/27/2016 11:43,7/15/2016 12:14,7/15/2016 12:16,7/16/2016 11:03,7/16/2016 11:04,7/17/2016 16:19,7/17/2016 16:20,7/18/2016 14:50,7/18/2016 14:51,7/19/2016 12:15,7/19/2016 12:16,7/20/2016 11:29,7/20/2016 11:29,7/21/2016 18:47,7/21/2016 18:47,7/22/2016 16:40,7/22/2016 16:41,7/23/2016 9:22,7/23/2016 9:23,7/24/2016 14:33,7/24/2016 14:34,7/25/2016 12:21,7/25/2016 12:22,7/26/2016 13:04,7/26/2016 13:05,1788.782,1685.657,1601.079,1707.631,1343.797,1239.752,834.375,564.983,1183.092,417.544,1810.986,1078.9,726.2,1564.482,975.738,56.158,798.941,428.252,502.217,92.017,252.686,283.125,34.309,203.94,166.242,27.066,436.567,1000.962,59.939,59.972,36.665,33.547,42.342,23.876,59.906,48.647,27.674,59.867,34.288,8.403,31.485,15.477,21.809,6.713,16.872,16.846,6.197,7.454,6.778,4.138,17.365,36.147,9:15 AM,12:02 PM,10:27 AM,11:43 AM,12:14 PM,12:16 PM,11:03 AM,11:04 AM,4:19 PM,4:20 PM,2:50 PM,2:51 PM,12:15 PM,12:16 PM,11:29 AM,11:29 AM,6:47 PM,6:47 PM,4:40 PM,4:41 PM,9:22 AM,9:23 AM,2:33 PM,2:34 PM,12:21 PM,12:22 PM,1:04 PM,1:05 PM
c229mHL,229,HL,7,5xFAD+,Control Diet,F,7,21.234,21.899,22.176,24.432,18.554,10.03,15.536,15.632,18.995,17.125,14.444,20.663,17.478,21.245,19.705,14.225,16.269,17.247,17.928,20.623,14.363,15.689,13.482,15.281,22.496,7.296,17.718,18.875,3057.352,2854.755,2574.524,2209.452,3139.853,4202.921,3746.697,3351.541,3394.707,1898.572,39.654,2681.582,1191.475,225.745,2283.067,297.239,350.991,88.169,1505.647,851.598,536.467,158.803,211.421,87.681,932.505,6.295,301.847,105.65,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 9:13,7/21/2016 12:00,7/24/2016 10:26,7/27/2016 11:42,7/15/2016 12:10,7/15/2016 12:12,7/16/2016 10:59,7/16/2016 11:01,7/17/2016 16:15,7/17/2016 16:17,7/18/2016 14:46,7/18/2016 14:47,7/19/2016 12:12,7/19/2016 12:13,7/20/2016 11:26,7/20/2016 11:27,7/21/2016 18:44,7/21/2016 18:45,7/22/2016 16:38,7/22/2016 16:39,7/23/2016 9:20,7/23/2016 9:21,7/24/2016 14:31,7/24/2016 14:32,7/25/2016 12:19,7/25/2016 12:20,7/26/2016 13:02,7/26/2016 13:03,1273.895,1312.944,1327.868,1459.106,1113.17,600.536,931.993,937.093,1138.273,1024.098,161.532,1237.768,884.182,203.293,1182.207,255.513,379.577,162.969,668.146,575.202,285.985,216.17,239.478,143.704,708.44,41.34,184.229,187.941,59.997,59.877,59.991,59.949,59.926,59.802,11.183,59.904,50.589,9.569,59.994,17.962,23.332,9.449,37.269,27.891,19.911,13.778,17.763,9.404,31.492,5.666,10.398,9.957,9:13 AM,12:00 PM,10:26 AM,11:42 AM,12:10 PM,12:12 PM,10:59 AM,11:01 AM,4:15 PM,4:17 PM,2:46 PM,2:47 PM,12:12 PM,12:13 PM,11:26 AM,11:27 AM,6:44 PM,6:45 PM,4:38 PM,4:39 PM,9:20 AM,9:21 AM,2:31 PM,2:32 PM,12:19 PM,12:20 PM,1:02 PM,1:03 PM
c229mHR,229,HR,7,WT,Control Diet,F,7,17.556,22.716,13.912,18.78,19.935,16.159,18.134,15.659,23.62,16.115,20.605,18.248,19.207,16.806,19.853,19.444,19.31,14.981,20.06,17.357,17.166,12.123,17.894,14.609,16.284,17.516,19.686,14.26,2639.729,3151.001,2165.88,2745.107,3361.978,1974.339,1681.909,3274.038,2987.784,2489.094,1412.184,3184.238,2703.276,2775.529,1722.811,3376.597,883.009,2803.998,1776.567,2638.953,3611.133,1385.949,3542.174,3395.154,2347.222,2833.973,2916.658,1329.907,7/18/2016,7/21/2016,7/24/2016,7/27/2016,7/15/2016,7/15/2016,7/16/2016,7/16/2016,7/17/2016,7/17/2016,7/18/2016,7/18/2016,7/19/2016,7/19/2016,7/20/2016,7/20/2016,7/21/2016,7/21/2016,7/22/2016,7/22/2016,7/23/2016,7/23/2016,7/24/2016,7/24/2016,7/25/2016,7/25/2016,7/26/2016,7/26/2016,7/18/2016 9:11,7/21/2016 11:58,7/24/2016 10:24,7/27/2016 11:40,7/15/2016 12:06,7/15/2016 12:07,7/16/2016 10:55,7/16/2016 10:57,7/17/2016 16:11,7/17/2016 16:12,7/18/2016 14:42,7/18/2016 14:44,7/19/2016 12:08,7/19/2016 12:10,7/20/2016 11:22,7/20/2016 11:24,7/21/2016 18:41,7/21/2016 18:42,7/22/2016 16:34,7/22/2016 16:36,7/23/2016 9:17,7/23/2016 9:18,7/24/2016 14:28,7/24/2016 14:30,7/25/2016 12:16,7/25/2016 12:18,7/26/2016 13:00,7/26/2016 13:01,1046.524,1361.05,833.35,1126.735,1195.906,662.376,674.604,937.654,1415.51,966.271,843.229,1093.88,1150.659,1005.854,937.527,1164.875,597.54,898.367,799.057,1040.706,1029.16,512.033,1071.107,875.535,812.877,1049.491,1179.541,439.517,59.989,40.991,37.201,59.879,59.928,59.961,40.923,59.944,59.907,59.852,47.224,59.91,30.945,59.967,39.833,59.96,59.955,42.236,59.859,59.93,49.918,59.917,59.919,30.822,9:11 AM,11:58 AM,10:24 AM,11:40 AM,12:06 PM,12:07 PM,10:55 AM,10:57 AM,4:11 PM,4:12 PM,2:42 PM,2:44 PM,12:08 PM,12:10 PM,11:22 AM,11:24 AM,6:41 PM,6:42 PM,4:34 PM,4:36 PM,9:17 AM,9:18 AM,2:28 PM,2:30 PM,12:16 PM,12:18 PM,1:00 PM,1:01 PM
